comment_id,processed_text,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms
890179399251123,gabriel chishimba wafyalwa na gold spoon mouth u t understand pain people use put meal selling freezits barbing soloons nd welding,-0.5106,negative,-0.5106,0.0,0.845,0.155,negative,-0.5106,negative,False,0.0,
890179399251123,gabriel chishimba doing well poor plan,-0.25,negative,-0.25,0.228,0.435,0.337,negative,-0.25,negative,False,0.0,
8207205366024150,kennedy muzyamba us barastone power comes day only lasts hour,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1093095268856355,randomly coming pakati apa now stabilized schedule meaning now knowing time s coming going s message english said,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1093095268856355,mulenga adrian right explanation zambia just too many us ignorant wish could remember page someone explained zesco meant load shedding stability import power,0.1531,positive,0.1531,0.105,0.814,0.081,positive,0.1531,positive,False,0.0,
1093095268856355,manfred kazia simusokwe like said having 3hrs power till going power solutions start working water comes recently 1 maamba plant being serviced couldn t follow schedule coz pressure too much even 3 hours now s done able schedule loadshedding,0.25,positive,0.25,0.109,0.833,0.057,positive,0.25,positive,False,0.0,
1464374354271951,gracious t kalyondo elo just announce things already ground,0.5574,positive,0.5574,0.34,0.66,0.0,positive,0.5574,positive,False,0.0,
1464374354271951,gracious t kalyondo wanted tag don t know distracted,0.296,positive,0.296,0.327,0.455,0.218,positive,0.296,positive,False,0.0,
958142769405125,good few months things would go sideways bad worse cus economy cost living would raised higher than re facing now,-0.5719,negative,-0.5719,0.109,0.642,0.249,negative,-0.5719,negative,False,0.0,
958142769405125,mashata sebby kkkkk subsidizing mealmeal cant suistanable solution atleast let goverment goverment farms producing enough maize too feed nation maize farmers left oh targeted export only things subsidize fuel using cdf money 30million per constiuency too much let reduced 10 million 10million multiply total number constituency 156 money used lower price things market,-0.4333,negative,-0.4333,0.023,0.902,0.075,negative,-0.4333,negative,False,0.0,
851116133455292,feli lex just nothing sometimes stand truth shaaa,-0.2411,negative,-0.2411,0.0,0.781,0.219,negative,-0.2411,negative,False,0.0,
851116133455292,feli lex yes bitter won t being subjected mediocracy,0.5574,positive,0.5574,0.451,0.352,0.197,positive,0.5574,positive,False,0.0,
1037256991273637,joke kind guys running company just failures milking further run down small businesses s getting bad ground yet sit those offices doing nothing improve situation honestly use electricity midnight jokers,-0.699,negative,-0.699,0.14,0.575,0.285,negative,-0.699,negative,False,0.0,
880439590817413,give us electricity 00 00 03 00 use find missing candle just distribute other 3 residential areas give 4hrs instead,-0.296,negative,-0.296,0.0,0.891,0.109,negative,-0.296,negative,False,0.0,
506363162192492,serious problem zesco level incompetence continued far too long how end 3 hours power per day same before availability 300 mw maamba importation 400 mw max etc zesco limited should serious,-0.8176,negative,-0.8176,0.0,0.704,0.296,negative,-0.8176,negative,False,0.0,
404972345757790,don t see reason importing power continue power three hours total madness didn t meant saying stable supply,-0.1779,negative,-0.1779,0.115,0.733,0.152,negative,-0.1779,negative,False,0.0,
566088905874675,still 3 hours power residentials dispite coming back maamba coaliers much talked importation power just come open tell nation whole truth nothing truth,0.5574,positive,0.5574,0.187,0.813,0.0,positive,0.5574,positive,False,0.0,
519598280878257,last part statement wasn t necessary cause know others go over 48 hours without power just pray god grants us good rains season cause write ups aren t helping even resilient get tired tired heat t even drink ice cold water may never experience lives,0.0869,positive,0.0869,0.175,0.675,0.15,positive,0.0869,positive,False,0.0,
512809911557124,zesco limited erb waiting entire month september just 3 hours power day should learn keep quiet let work speak self energy minister even bringing talking shame,-0.4404,negative,-0.4404,0.072,0.756,0.172,negative,-0.4404,negative,False,0.0,
1354102469308281,prester nkonde question well time only switch geyser,0.2732,positive,0.2732,0.231,0.769,0.0,positive,0.2732,positive,False,0.0,
1354102469308281,imagine waking iron time elo re supposed productive work following day,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
880439590817413,whole zesco management sat deliberate hours came midnight 03 bafolelapo na sitting allowance,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1462108041154175,align minister s pronouncement said load shedding 17 hours effective first week october meaning consumers having power 7 hours three hours always only new thing just timetable zesco published,0.4767,positive,0.4767,0.107,0.893,0.0,positive,0.4767,positive,False,0.0,
1198753218076537,thought 1st october things better having electricity least 5hrs 6hrs per day s just same don t know better talking meant,0.7003,positive,0.7003,0.254,0.746,0.0,positive,0.7003,positive,False,0.0,
451194920685373,improvement promised zambia people,0.6705,positive,0.6705,0.733,0.267,0.0,positive,0.6705,positive,False,0.0,
1242573350102183,even drafting timetable 3 hours supply should just kept quiet ignored minister said under pressure costa,-0.5423,negative,-0.5423,0.0,0.743,0.257,negative,-0.5423,negative,False,0.0,
9109257635755225,should t even posted rubbish otherwise using seating dark,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1250069156002665,group e always worst schedule supposed power mid night 03,-0.6249,negative,-0.6249,0.0,0.661,0.339,negative,-0.6249,negative,False,0.0,
1170215497417996,embarrassing zesco limited those unnecessary announcements power improving 2months maintenance best,0.5423,positive,0.5423,0.378,0.378,0.243,positive,0.5423,positive,False,0.0,
1198520671491711,difference same power ve imported nd mega watts ve sourced maamba made close zesco useless serving purpose,-0.4215,negative,-0.4215,0.0,0.851,0.149,negative,-0.4215,negative,False,0.0,
1064385481806396,kony kumz imagine aiii midnight,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1064385481806396,feli lex new word just learn even know means,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
925974862884776,fault coz whole zesco fault want us report fault fault,-0.8591,negative,-0.8591,0.076,0.292,0.632,negative,-0.8591,negative,False,0.0,
1285478359500648,3 days completely power honestly chilenje south lazymens area zesco fault area because too much,0.1477,positive,0.1477,0.182,0.667,0.15,positive,0.1477,positive,False,0.0,
1084462483195353,people think dull re just playing naive before routine maintenance maamba collieries announced load shedding upto 17 hours got interrupted maintenance s announced only having supply 3 hours until things normalize 1 october come day people want maintain 3 hours instead cutting supply scheduled 17 hours before maintenance seriously elo timetable won t follow happens baking cut before time tell ll come office ll refund,-0.5423,negative,-0.5423,0.097,0.728,0.175,negative,-0.5423,negative,False,0.0,
1196126074773508,need schedule kitwe residents lusaka,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
882125813911804,bring power 24 switch 03 witches stay awake during time serious,-0.0772,negative,-0.0772,0.0,0.885,0.115,negative,-0.0772,negative,False,0.0,
385043538016882,improvement need getting 400megawatt because nothing changed stop even posting schedule difference used,0.5978,positive,0.5978,0.308,0.692,0.0,positive,0.5978,positive,False,0.0,
1191499471964636,entire md minister energy giving speeches like significant improvements going happen should ve just kept quiet joke say list those headlines press giving people hope only told going enjoy 3 hours electricity,0.9571,positive,0.9571,0.498,0.502,0.0,positive,0.9571,positive,False,0.0,
1191499471964636,francis musamba first discussed during cabinet meeting delivered public know head cabinet,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
853539713619064,3 hours yet saying starting today ll giving us 3hrs power doing let s just wait rains don t confuse us,0.128,positive,0.128,0.118,0.788,0.094,positive,0.128,positive,False,0.0,
950199157151460,please don t thing groups n specific timings think re getting used current timings unlike groups don t extended periods enquire re ever told following timing wrong group things say regarding repeating responses ve recieved s sad thing,-0.5994,negative,-0.5994,0.058,0.785,0.157,negative,-0.5994,negative,False,0.0,
1047142153559111,schedules changing weekly basis cannot survive power only 24 hrs 03 hrs foreseeable future,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1076865154013169,area power 3 days call zesco tell wait power s honestly,0.4588,positive,0.4588,0.273,0.727,0.0,positive,0.4588,positive,False,0.0,
1052945053170961,increase tarrif import electricity let people electricity unacceptable s affecting people s lives very negatively,-0.1779,negative,-0.1779,0.141,0.675,0.184,negative,-0.1779,negative,False,0.0,
755024906748125,zesco stop rubbish start rotation nkwazi overspill ndola 5 months fixed timetable lights only comes 01 goes 3 4 time somewhere else enjoying t afford solar come 2026 voting according re seeing need people coming tell us lies,-0.1531,negative,-0.1531,0.086,0.787,0.127,negative,-0.1531,negative,False,0.0,
1638738503353870,fuss statements press briefings only power 3 hours oh,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
890124622628496,chilenje south kalomo road power since sunday only came today 16 hrs less than 10minutes went zesco saying stops fooling people,-0.5106,negative,-0.5106,0.0,0.815,0.185,negative,-0.5106,negative,False,0.0,
1285478359500648,alice mwenya s everywhere other areas having power,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
882125813911804,moffat nel mudenda imagine 24hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
509915288589240,lase mwachisakulo formula zesco using syllabus found earth suspect astronauts came jupter,-0.296,negative,-0.296,0.0,0.833,0.167,negative,-0.296,negative,False,0.0,
950199157151460,mentioned power came went twice during night within given 3 hours dont even power now stability woke smell burning cable,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
832210558868472,nonsense like nothing day please rethink stupid schedules waiting power around time t switching power ku 01 kwati ndise fwiti futi know useless reasonable timing switching power between 22 05 08 16 go work crying loud,-0.8876,negative,-0.8876,0.055,0.638,0.307,negative,-0.8876,negative,False,0.0,
2269644953433951,good part like zesco stabilizing power,0.6597,positive,0.6597,0.574,0.426,0.0,positive,0.6597,positive,False,0.0,
838247315137285,always shift goal post already announced september surprised announcing minister energy communicated something else contrary talking please consult each before come public,0.6486,positive,0.6486,0.249,0.751,0.0,positive,0.6486,positive,False,0.0,
1691605448079726,lusaka almost 3 weeks never seen power home patiently waiting 2026,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1776953126445489,basically ll still power because bringing power ungodly hours anyway even used now,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
832105195751637,stability making noise really need therapy over ndafya tachiona mwandi dropping tears joy sight cold water drink uhmmm,0.4404,positive,0.4404,0.175,0.737,0.088,positive,0.4404,positive,False,0.0,
563119976377813,rubbish 24hrs 03 s power,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1052945053170961,paul ngonde lukama before increasing tariff made understand how much zesco makes how much spend administrative costs plan truelly zesco loss making company zesco employs among most well renumeration workers idea thinking money solves management problems help country keep talking cost reflective tariff ask how much electricity north africa desert way cheaper need good management remove political hand zesco zesco always cash cow politicians recently starting pf government napsa also becoming cash cow deal real problems imaginary ones,0.6801,positive,0.6801,0.146,0.769,0.085,positive,0.6801,positive,False,0.0,
856562380018486,2 3hrs power time now making sense,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
574783971566588,said customers received power 24hrs should report excessive hours power should report also,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1244428236983552,unacceptable getting 300 maamba importing 500 making 800 only getting three hours per day mr president make make sense,-0.4588,negative,-0.4588,0.0,0.857,0.143,negative,-0.4588,negative,False,0.0,
3457293421231217,whole press conference called just customers receive 3 hours power awkward hours stand comedy,0.2263,positive,0.2263,0.166,0.728,0.106,positive,0.2263,positive,False,0.0,
508895165447192,connecting power most useless hours day residentials equivalent power power 10 13hrs 17 22hrs would made bit sense 400 mega something down drain difference et al,-0.4754,negative,-0.4754,0.0,0.89,0.11,negative,-0.4754,negative,False,0.0,
